WeatherStationName	DateTime	ParkingStationId	TotalParkingSpaces	VehicleParked	AvailableSpaces	Long	Lat	HourlyRate	RoadSurfaceTemperature	AirTemperature	Time	Weekday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	35693	7	6	1	-122.3464558	47.61931644	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	35693	7	6	1	-122.3464585	47.61899892	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	35694	6	5	1	-122.3461521	47.61926048	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	51493	5	3	2	-122.3490554	47.61906985	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	51494	18	16	2	-122.3487857	47.61896152	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	53133	11	5	6	-122.3451646	47.61935966	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	53134	7	7	0	-122.3448485	47.61956332	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	53134	7	7	0	-122.3448479	47.61884202	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	53137	17	4	13	-122.345153	47.6200568	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	53138	18	6	12	-122.3448286	47.6200022	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	56345	7	4	3	-122.3455889	47.61982526	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	56346	3	1	2	-122.3457321	47.61963935	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	58381	18	10	8	-122.3464608	47.62015653	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	58382	26	1	25	-122.3461247	47.62009643	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	79021	3	0	3	-122.344429	47.61982102	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 10:00	79022	6	2	4	-122.3444709	47.61963475	1.5	63.16	55.24	10	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	11133	7	7	0	-122.3481312	47.61981528	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	11134	3	3	0	-122.3484435	47.61966838	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	33741	4	4	0	-122.3471597	47.61981997	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	33742	8	3	5	-122.3470278	47.61965501	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	35693	7	8	0	-122.3464558	47.61931644	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	35693	7	8	0	-122.3464585	47.61899892	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	35694	6	7	0	-122.3461521	47.61926048	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	51493	5	4	1	-122.3490554	47.61906985	1.5	67.25	54.52	11	Wednesday
AlaskanWayViaduct_KingSt	4/6/2016 11:00	51494	18	14	4	-122.3487857	47.61896152	1.5	67.25	54.52	11	Wednesday
