WeatherStationName,DateTime,ParkingStationId,TotalParkingSpaces,VehicleParked,AvailableSpaces,Long,Lat,HourlyRate,RoadSurfaceTemperature,AirTemperature,Time,Weekday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,11594,6,0,6,-122.326743085088,47.6085703570321,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,11598,8,0,8,-122.324347129588,47.6095789320169,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,11669,7,4,3,-122.326112813665,47.6080055614081,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,11869,8,7,1,-122.323805590409,47.6094331392378,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,11873,4,4,0,-122.324411223463,47.610095587238,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,11874,5,7,0,-122.324436304342,47.6103888376521,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,12769,9,10,0,-122.323650768792,47.612036954759,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,12770,0,0,0,-122.323729099522,47.6117979125583,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,12949,10,10,0,-122.323509931522,47.6107891090684,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,12953,10,11,0,-122.324616590276,47.6119991282568,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,12954,9,11,0,-122.324474461264,47.6120939081871,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,12957,6,8,0,-122.325249433375,47.6127027341142,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,13082,0,0,0,-122.324627218147,47.6072227966749,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,13085,4,4,0,-122.326693615287,47.6091923947096,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,13086,4,2,2,-122.326367935502,47.6091228115102,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,13093,10,6,4,-122.328662159142,47.6113961612587,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,31297,4,1,3,-122.329046376117,47.6101430448499,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,32554,9,4,5,-122.326609134589,47.6066831744023,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,34222,0,0,0,-122.32883638129,47.6077045875914,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,34305,5,6,0,-122.325284990468,47.6083582057814,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,34306,6,5,1,-122.325223729042,47.6082548835705,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,34481,6,8,0,-122.325100578212,47.610851771159,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,34482,9,9,0,-122.324874930336,47.6108787164954,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35429,7,6,1,-122.329102400316,47.6097471515052,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35430,5,6,0,-122.329031150916,47.6095964423465,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35433,5,2,3,-122.328272419157,47.6100975420543,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35434,5,5,0,-122.327845652149,47.6100987912923,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35501,7,8,0,-122.32538141331,47.6102943014564,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35502,4,5,0,-122.325042716022,47.610287677264,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35821,5,5,0,-122.328739436131,47.6108628051479,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35822,6,3,3,-122.328735049472,47.6107228279143,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35825,7,7,0,-122.32776019463,47.6112788001685,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35826,6,8,0,-122.327712824677,47.6111438737965,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35829,5,6,0,-122.326722204014,47.6117291732695,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,35830,5,6,0,-122.326523262218,47.6116415342059,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,55025,7,8,0,-122.325266681687,47.6073894317876,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,55026,10,10,0,-122.325379962258,47.6071938295913,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58085,3,3,0,-122.325653465118,47.6111993253593,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58086,4,4,0,-122.325590330443,47.6110419936062,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58181,10,8,2,-122.329871333455,47.608422782465,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58182,6,5,1,-122.329779727347,47.6083095952631,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58185,10,11,0,-122.328553342208,47.6089803292406,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58186,8,7,1,-122.328624689316,47.6087828938862,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58194,8,9,0,-122.326347214816,47.6097420598196,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58197,10,10,0,-122.32409168771,47.6108433542932,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58198,6,7,0,-122.324331957971,47.6105784502043,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58413,3,3,0,-122.325920547675,47.6083877292331,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,58414,3,1,2,-122.325812037881,47.6085454472521,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76038,6,0,6,-122.32916168697,47.607145355905,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76042,7,2,5,-122.329747282918,47.6077803374077,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76186,4,3,1,-122.32943664792,47.6090993119128,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76409,0,0,0,-122.327092379222,47.6079587971066,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76410,0,0,0,-122.326928069178,47.6080918231555,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76413,7,7,0,-122.327846844217,47.6087838967904,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76414,7,3,4,-122.327603814185,47.6088308449287,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,76417,5,5,0,-122.328416329764,47.6094070101603,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,77618,8,0,8,-122.327744185781,47.6062116649303,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,79657,5,4,1,-122.328237948312,47.6071489829001,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,79881,8,10,0,-122.32576300761,47.6115837934939,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,80741,5,7,0,-122.326991017061,47.610630270041,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,80742,9,9,0,-122.326882427285,47.6104855044596,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,80745,4,5,0,-122.324941897301,47.6114711772418,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,80746,7,9,0,-122.324778572871,47.6113654218854,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,80945,8,10,0,-122.324019696725,47.611336047117,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,80946,6,6,0,-122.323751103422,47.6113134017517,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,81205,8,8,0,-122.325452925419,47.6122536888158,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 18:00:00,81206,10,12,0,-122.325289113347,47.6121578124618,4.5,77.14,67.27,18,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8242,8,5,3,-122.327975318221,47.6058775222148,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8373,8,9,0,-122.326975424531,47.6061896792134,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8374,7,7,0,-122.326762388327,47.6062017323393,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8377,11,12,0,-122.327571349359,47.6068462218245,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8378,7,8,0,-122.327392320338,47.6068954245445,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8382,4,4,0,-122.328099028786,47.6076630391445,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8609,3,4,0,-122.325690111948,47.6064475456813,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,8610,7,7,0,-122.325686093946,47.6067192009961,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11590,0,0,0,-122.32769820491,47.6081645066119,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11594,6,0,6,-122.326743085088,47.6085703570321,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11598,8,0,8,-122.324347129588,47.6095789320169,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11669,7,6,1,-122.326112813665,47.6080055614081,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11869,8,4,4,-122.323805590409,47.6094331392378,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11873,4,4,0,-122.324411223463,47.610095587238,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,11874,5,7,0,-122.324436304342,47.6103888376521,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,12769,9,10,0,-122.323650768792,47.612036954759,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,12770,0,0,0,-122.323729099522,47.6117979125583,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,12949,10,10,0,-122.323509931522,47.6107891090684,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,12953,10,11,0,-122.324616590276,47.6119991282568,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,12954,9,10,0,-122.324474461264,47.6120939081871,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,12957,6,10,0,-122.325249433375,47.6127027341142,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,13082,0,0,0,-122.324627218147,47.6072227966749,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,13085,4,3,1,-122.326693615287,47.6091923947096,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,13086,4,2,2,-122.326367935502,47.6091228115102,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,13093,10,8,2,-122.328662159142,47.6113961612587,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,31297,4,4,0,-122.329046376117,47.6101430448499,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,32554,9,8,1,-122.326609134589,47.6066831744023,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,34222,0,0,0,-122.32883638129,47.6077045875914,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,34305,5,5,0,-122.325284990468,47.6083582057814,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,34306,6,6,0,-122.325223729042,47.6082548835705,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,34481,6,7,0,-122.325100578212,47.610851771159,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,34482,9,9,0,-122.324874930336,47.6108787164954,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35429,7,7,0,-122.329102400316,47.6097471515052,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35430,5,4,1,-122.329031150916,47.6095964423465,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35433,5,4,1,-122.328272419157,47.6100975420543,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35434,5,4,1,-122.327845652149,47.6100987912923,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35501,7,10,0,-122.32538141331,47.6102943014564,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35502,4,5,0,-122.325042716022,47.610287677264,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35821,5,4,1,-122.328739436131,47.6108628051479,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35822,6,3,3,-122.328735049472,47.6107228279143,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35825,7,7,0,-122.32776019463,47.6112788001685,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35826,6,8,0,-122.327712824677,47.6111438737965,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35829,5,6,0,-122.326722204014,47.6117291732695,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,35830,5,5,0,-122.326523262218,47.6116415342059,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,55025,7,8,0,-122.325266681687,47.6073894317876,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,55026,10,11,0,-122.325379962258,47.6071938295913,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58085,3,3,0,-122.325653465118,47.6111993253593,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58086,4,4,0,-122.325590330443,47.6110419936062,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58181,10,8,2,-122.329871333455,47.608422782465,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58182,6,8,0,-122.329779727347,47.6083095952631,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58185,10,9,1,-122.328553342208,47.6089803292406,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58186,8,8,0,-122.328624689316,47.6087828938862,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58194,8,9,0,-122.326347214816,47.6097420598196,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58197,10,12,0,-122.32409168771,47.6108433542932,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58198,6,6,0,-122.324331957971,47.6105784502043,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58413,3,4,0,-122.325920547675,47.6083877292331,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,58414,3,1,2,-122.325812037881,47.6085454472521,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76038,6,1,5,-122.32916168697,47.607145355905,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76042,7,6,1,-122.329747282918,47.6077803374077,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76186,4,3,1,-122.32943664792,47.6090993119128,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76409,0,0,0,-122.327092379222,47.6079587971066,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76410,0,0,0,-122.326928069178,47.6080918231555,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76413,7,7,0,-122.327846844217,47.6087838967904,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76414,7,5,2,-122.327603814185,47.6088308449287,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,76417,5,5,0,-122.328416329764,47.6094070101603,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,77618,8,4,4,-122.327744185781,47.6062116649303,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,79657,5,4,1,-122.328237948312,47.6071489829001,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,79881,8,9,0,-122.32576300761,47.6115837934939,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,80741,5,7,0,-122.326991017061,47.610630270041,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,80742,9,8,1,-122.326882427285,47.6104855044596,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,80745,4,5,0,-122.324941897301,47.6114711772418,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,80746,7,9,0,-122.324778572871,47.6113654218854,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,80945,8,10,0,-122.324019696725,47.611336047117,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,80946,6,6,0,-122.323751103422,47.6113134017517,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,81205,8,10,0,-122.325452925419,47.6122536888158,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 19:00:00,81206,10,12,0,-122.325289113347,47.6121578124618,4.5,74.62,66.67,19,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8242,8,2,6,-122.327975318221,47.6058775222148,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8373,8,10,0,-122.326975424531,47.6061896792134,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8374,7,7,0,-122.326762388327,47.6062017323393,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8377,11,12,0,-122.327571349359,47.6068462218245,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8378,7,8,0,-122.327392320338,47.6068954245445,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8382,4,6,0,-122.328099028786,47.6076630391445,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8609,3,4,0,-122.325690111948,47.6064475456813,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,8610,7,7,0,-122.325686093946,47.6067192009961,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11590,0,0,0,-122.32769820491,47.6081645066119,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11594,6,2,4,-122.326743085088,47.6085703570321,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11598,8,0,8,-122.324347129588,47.6095789320169,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11669,7,5,2,-122.326112813665,47.6080055614081,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11869,8,7,1,-122.323805590409,47.6094331392378,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11873,4,5,0,-122.324411223463,47.610095587238,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,11874,5,4,1,-122.324436304342,47.6103888376521,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,12769,9,10,0,-122.323650768792,47.612036954759,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,12770,0,0,0,-122.323729099522,47.6117979125583,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,12949,10,8,2,-122.323509931522,47.6107891090684,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,12953,10,11,0,-122.324616590276,47.6119991282568,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,12954,9,10,0,-122.324474461264,47.6120939081871,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,12957,6,8,0,-122.325249433375,47.6127027341142,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,13082,0,0,0,-122.324627218147,47.6072227966749,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,13085,4,5,0,-122.326693615287,47.6091923947096,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,13086,4,2,2,-122.326367935502,47.6091228115102,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,13093,10,9,1,-122.328662159142,47.6113961612587,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,31297,4,3,1,-122.329046376117,47.6101430448499,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,32554,9,8,1,-122.326609134589,47.6066831744023,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,34222,0,0,0,-122.32883638129,47.6077045875914,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,34305,5,4,1,-122.325284990468,47.6083582057814,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,34306,6,6,0,-122.325223729042,47.6082548835705,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,34481,6,8,0,-122.325100578212,47.610851771159,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,34482,9,9,0,-122.324874930336,47.6108787164954,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35429,7,7,0,-122.329102400316,47.6097471515052,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35430,5,5,0,-122.329031150916,47.6095964423465,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35433,5,5,0,-122.328272419157,47.6100975420543,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35434,5,5,0,-122.327845652149,47.6100987912923,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35501,7,10,0,-122.32538141331,47.6102943014564,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35502,4,5,0,-122.325042716022,47.610287677264,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35821,5,7,0,-122.328739436131,47.6108628051479,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35822,6,4,2,-122.328735049472,47.6107228279143,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35825,7,7,0,-122.32776019463,47.6112788001685,4.5,72.03,65.77,20,Tuesday
AlaskanWayViaduct_KingSt,2016-05-24 20:00:00,35826,6,8,0,-122.327712824677,47.6111438737965,4.5,72.03,65.77,20,Tuesday
